# 0ALLORBITS=s
# 1ALLORBITS=py
# 2ALLORBITS=pz
# 3ALLORBITS=px
# 4ALLORBITS=dxy
# 5ALLORBITS=dyz
# 6ALLORBITS=dz2
# 7ALLORBITS=dxz
# 8ALLORBITS=x2-y2
# 9ALLORBITS=tot
    0.01444044   -0.44326250    1.00000000    0.02348066    0.00276243    0.19060773    0.00138122    0.00138122    0.00000000    0.78038674    0.00000000    0.00276243    1.00000000    13     3     1
    0.01444044    2.28581815    1.00000000    0.00698324    0.36033520    0.00139665    0.12011173    0.00000000    0.37290503    0.00000000    0.13826816    0.00000000    1.00000000    14     3     1
    0.01444044    2.36757206    1.00000000    0.00000000    0.12482663    0.00000000    0.37586685    0.00000000    0.13453537    0.00000000    0.36338419    0.00000000    1.00000000    15     3     1
    0.02166066   -2.03562611    1.00000000    0.00000000    0.10486891    0.00000000    0.28214732    0.00000000    0.15480649    0.00000000    0.45817728    0.00000000    1.00000000    11     4     1
    0.02166066   -1.69728958    1.00000000    0.00000000    0.23042836    0.32939439    0.08714919    0.00000000    0.26440177    0.00000000    0.08862629    0.00000000    1.00000000    12     4     1
    0.02166066   -0.45771020    1.00000000    0.02335165    0.00686813    0.18681319    0.00274725    0.00274725    0.00000000    0.77060440    0.00000000    0.00686813    1.00000000    13     4     1
    0.02166066    2.24386772    1.00000000    0.01540616    0.33753501    0.00280112    0.11204482    0.00000000    0.37535014    0.00000000    0.15686275    0.00000000    1.00000000    14     4     1
    0.02166066    2.42126999    1.00000000    0.00000000    0.12413793    0.00000000    0.37241379    0.00000000    0.14758621    0.00000000    0.35448276    0.00000000    1.00000000    15     4     1
    0.02166066    2.42202357    1.00000000    0.01214575    0.42645074    0.00269906    0.14304993    0.10121457    0.00000000    0.01079622    0.00000000    0.30364372    1.00000000    16     4     1
    0.02888088   -2.10736030    1.00000000    0.00000000    0.11166876    0.00125471    0.27854454    0.00000000    0.15432873    0.00000000    0.45294856    0.00000000    1.00000000    11     5     1
    0.02888088   -1.60877101    1.00000000    0.00000000    0.22865854    0.38719512    0.09603659    0.00000000    0.21646341    0.00000000    0.07164634    0.00000000    1.00000000    12     5     1
    0.02888088   -0.48008408    1.00000000    0.02595628    0.01092896    0.18169399    0.00409836    0.00546448    0.00000000    0.75956284    0.00000000    0.01366120    1.00000000    13     5     1
    0.02888088    2.19421935    1.00000000    0.02524544    0.30855540    0.00420757    0.10238429    0.00000000    0.37727910    0.00000000    0.18092567    0.00000000    1.00000000    14     5     1
    0.02888088    2.32189718    1.00000000    0.01780822    0.40547945    0.00547945    0.13561644    0.10410959    0.00000000    0.02054795    0.00000000    0.31095890    1.00000000    15     5     1
    0.02888088    2.46630342    1.00000000    0.00000000    0.14814815    0.00000000    0.44047619    0.30820106    0.00000000    0.00132275    0.00000000    0.10317460    1.00000000    16     5     1
    0.02888088    2.49448096    1.00000000    0.00000000    0.12328767    0.00136986    0.36849315    0.00000000    0.16575342    0.00000000    0.34383562    0.00000000    1.00000000    17     5     1
    0.03610110   -2.20044968    1.00000000    0.00126422    0.12010114    0.00252845    0.27433628    0.00000000    0.15549937    0.00000000    0.44627054    0.00000000    1.00000000    11     6     1
    0.03610110   -1.53277306    1.00000000    0.00000000    0.23125000    0.43281250    0.10781250    0.00000000    0.17187500    0.00000000    0.05781250    0.00000000    1.00000000    12     6     1
    0.03610110   -0.51235314    1.00000000    0.02713704    0.01763908    0.17503392    0.00542741    0.00814111    0.00000000    0.74219810    0.00000000    0.02170963    1.00000000    13     6     1
    0.03610110    2.14353485    1.00000000    0.03651685    0.27668539    0.00702247    0.09269663    0.00000000    0.37780899    0.00000000    0.21067416    0.00000000    1.00000000    14     6     1
    0.03610110    2.21188884    1.00000000    0.02228412    0.38022284    0.00835655    0.12952646    0.10584958    0.00000000    0.03481894    0.00000000    0.31894150    1.00000000    15     6     1
    0.03610110    2.40905175    1.00000000    0.00000000    0.14475432    0.00000000    0.42895086    0.31739708    0.00000000    0.00265604    0.00000000    0.10624170    1.00000000    16     6     1
    0.04332132   -2.31463658    1.00000000    0.00127714    0.12899106    0.00510856    0.27075351    0.00000000    0.15708812    0.00000000    0.43678161    0.00000000    1.00000000    11     7     1
    0.04332132   -1.47052810    1.00000000    0.00159236    0.23248408    0.46815287    0.12101911    0.00000000    0.13216561    0.00000000    0.04458599    0.00000000    1.00000000    12     7     1
    0.04332132   -0.55642849    1.00000000    0.02964960    0.02425876    0.16711590    0.00808625    0.01482480    0.00000000    0.72102426    0.00000000    0.03504043    1.00000000    13     7     1
    0.04332132    2.09795750    1.00000000    0.04641350    0.24191280    0.00984529    0.08016878    0.00000000    0.37693390    0.00000000    0.24472574    0.00000000    1.00000000    14     7     1
    0.04332132    2.10019391    1.00000000    0.02545969    0.35360679    0.01414427    0.12164074    0.10749646    0.00000000    0.05374823    0.00000000    0.32390382    1.00000000    15     7     1
    0.04332132    2.34349089    1.00000000    0.00133156    0.13981358    0.00133156    0.41278296    0.32889481    0.00000000    0.00665779    0.00000000    0.11051931    1.00000000    16     7     1
    0.05054154   -2.44888721    1.00000000    0.00387097    0.13677419    0.00774194    0.26709677    0.00000000    0.16129032    0.00000000    0.42451613    0.00000000    1.00000000    11     8     1
    0.05054154   -1.42239224    1.00000000    0.00161812    0.23462783    0.49676375    0.13754045    0.00000000    0.09870550    0.00000000    0.03398058    0.00000000    1.00000000    12     8     1
    0.05054154   -0.61394793    1.00000000    0.03212851    0.03346720    0.15662651    0.01204819    0.02141901    0.00000000    0.69477912    0.00000000    0.04953146    1.00000000    13     8     1
    0.05054154    1.99315718    1.00000000    0.02722063    0.32378223    0.01862464    0.11604585    0.11031519    0.00000000    0.07593123    0.00000000    0.32664756    1.00000000    14     8     1
    0.05054154    2.06236787    1.00000000    0.05477528    0.20786517    0.01404494    0.06882022    0.00000000    0.37359551    0.00000000    0.28089888    0.00000000    1.00000000    15     8     1
    0.05054154    2.27295334    1.00000000    0.00267023    0.13484646    0.00133511    0.39118825    0.34312417    0.00000000    0.01335113    0.00000000    0.11481976    1.00000000    16     8     1
    0.05776176   -1.38822057    1.00000000    0.00326797    0.23366013    0.51633987    0.15196078    0.00000000    0.06862745    0.00000000    0.02450980    0.00000000    1.00000000    12     9     1
    0.05776176   -0.68546520    1.00000000    0.03328895    0.04127830    0.14647137    0.01464714    0.03328895    0.00000000    0.66311585    0.00000000    0.06924101    1.00000000    13     9     1
    0.05776176    1.89476123    1.00000000    0.02608696    0.29420290    0.02463768    0.11304348    0.11304348    0.00000000    0.10000000    0.00000000    0.32753623    1.00000000    14     9     1
    0.05776176    2.04018423    1.00000000    0.06179775    0.17696629    0.01825843    0.05898876    0.00000000    0.36657303    0.00000000    0.31741573    0.00000000    1.00000000    15     9     1
    0.05776176    2.20198903    1.00000000    0.00401070    0.12834225    0.00267380    0.36363636    0.35561497    0.00000000    0.02673797    0.00000000    0.11898396    1.00000000    16     9     1
    0.06498198   -1.36763452    1.00000000    0.00493421    0.23190789    0.53125000    0.16611842    0.00000000    0.04605263    0.00000000    0.01973684    0.00000000    1.00000000    12    10     1
    0.06498198   -0.76998103    1.00000000    0.03576159    0.04768212    0.13509934    0.01721854    0.04768212    0.00000000    0.62649007    0.00000000    0.09139073    1.00000000    13    10     1
    0.06498198    1.80632818    1.00000000    0.02478134    0.26384840    0.03061224    0.11370262    0.12099125    0.00000000    0.12099125    0.00000000    0.32653061    1.00000000    14    10     1
    0.06498198    2.03317272    1.00000000    0.06732118    0.14866760    0.02384292    0.05049088    0.00000000    0.35624123    0.00000000    0.35343619    0.00000000    1.00000000    15    10     1
    0.06498198    2.13629293    1.00000000    0.00534759    0.12165775    0.00534759    0.32887701    0.36497326    0.00000000    0.05080214    0.00000000    0.12299465    1.00000000    16    10     1
    0.07220220   -1.36020407    1.00000000    0.00658979    0.22899506    0.53871499    0.17792422    0.00000000    0.02965404    0.00000000    0.01647446    0.00000000    1.00000000    12    11     1
    0.07220220   -0.86441729    1.00000000    0.03562005    0.05408971    0.12269129    0.01846966    0.06596306    0.00000000    0.58707124    0.00000000    0.11609499    1.00000000    13    11     1
    0.07220220    1.72718996    1.00000000    0.02342606    0.23426061    0.03513909    0.11713031    0.13616398    0.00000000    0.13177160    0.00000000    0.32357247    1.00000000    14    11     1
    0.07220220    2.04174062    1.00000000    0.07012623    0.12342216    0.03085554    0.04347826    0.00000000    0.34502104    0.00000000    0.38709677    0.00000000    1.00000000    15    11     1
    0.07220220    2.08193097    1.00000000    0.00800000    0.11466667    0.00933333    0.28800000    0.36933333    0.00000000    0.08533333    0.00000000    0.12666667    1.00000000    16    11     1
    0.07942242   -2.46839204    1.00000000    0.00137363    0.12637363    0.00000000    0.33928571    0.38049451    0.00000000    0.02197802    0.00000000    0.12912088    1.00000000    11    12     1
    0.07942242   -1.36544006    1.00000000    0.00988468    0.22405272    0.54200988    0.18780890    0.00000000    0.01812191    0.00000000    0.01812191    0.00000000    1.00000000    12    12     1
    0.07942242   -0.96330285    1.00000000    0.03547963    0.05781866    0.11038108    0.01971091    0.09067017    0.00000000    0.54402102    0.00000000    0.14323259    1.00000000    13    12     1
    0.07942242    1.65643589    1.00000000    0.02196193    0.20497804    0.03953148    0.12298682    0.15959004    0.00000000    0.13177160    0.00000000    0.32064422    1.00000000    14    12     1
    0.07942242    2.04390577    1.00000000    0.00927152    0.10596026    0.01324503    0.24370861    0.36556291    0.00000000    0.13245033    0.00000000    0.12980132    1.00000000    15    12     1
    0.07942242    2.06538856    1.00000000    0.07152875    0.10378682    0.03646564    0.03786816    0.00000000    0.32959327    0.00000000    0.41935484    0.00000000    1.00000000    16    12     1
    0.08664264   -2.41415810    1.00000000    0.00280899    0.13904494    0.00000000    0.36797753    0.33567416    0.00000000    0.03792135    0.00000000    0.11657303    1.00000000    11    13     1
    0.08664264   -1.38290300    1.00000000    0.01313629    0.21674877    0.54351396    0.19376026    0.00000000    0.01313629    0.00000000    0.02134647    0.00000000    1.00000000    12    13     1
    0.08664264   -1.05881292    1.00000000    0.03267974    0.06013072    0.09934641    0.02091503    0.12156863    0.00000000    0.49673203    0.00000000    0.16993464    1.00000000    13    13     1
    0.08664264    1.59503883    1.00000000    0.02192982    0.17982456    0.04239766    0.12280702    0.19005848    0.00000000    0.12573099    0.00000000    0.31871345    1.00000000    14    13     1
    0.08664264    2.02416490    1.00000000    0.01047120    0.09554974    0.01832461    0.20157068    0.35732984    0.00000000    0.18455497    0.00000000    0.13089005    1.00000000    15    13     1
    0.08664264    2.10279847    1.00000000    0.07152875    0.08695652    0.04207574    0.03506311    0.00000000    0.31276297    0.00000000    0.44880785    0.00000000    1.00000000    16    13     1
    0.09386286   -2.38464757    1.00000000    0.00577201    0.15151515    0.00000000    0.39682540    0.27994228    0.00000000    0.06349206    0.00000000    0.10245310    1.00000000    11    14     1
    0.09386286   -1.41218597    1.00000000    0.01470588    0.20915033    0.54084967    0.19771242    0.00000000    0.00980392    0.00000000    0.02614379    0.00000000    1.00000000    12    14     1
    0.09386286   -1.14149562    1.00000000    0.02857143    0.06103896    0.08701299    0.02597403    0.15714286    0.00000000    0.44545455    0.00000000    0.19610390    1.00000000    13    14     1
    0.09386286    1.54644028    1.00000000    0.02186589    0.15743440    0.04664723    0.11661808    0.22157434    0.00000000    0.11661808    0.00000000    0.32069971    1.00000000    14    14     1
    0.09386286    2.02124411    1.00000000    0.01030928    0.08634021    0.02061856    0.16623711    0.34793814    0.00000000    0.23582474    0.00000000    0.13144330    1.00000000    15    14     1
    0.09386286    2.15212731    1.00000000    0.07162921    0.07584270    0.04775281    0.03511236    0.00000000    0.29494382    0.00000000    0.47471910    0.00000000    1.00000000    16    14     1
    0.10108308   -2.38891673    1.00000000    0.00895522    0.16417910    0.00000000    0.42238806    0.21791045    0.00000000    0.09850746    0.00000000    0.08955224    1.00000000    11    15     1
    0.10108308   -1.45280920    1.00000000    0.01785714    0.20129870    0.53733766    0.19967532    0.00000000    0.01136364    0.00000000    0.03246753    0.00000000    1.00000000    12    15     1
    0.10108308   -1.20202871    1.00000000    0.02322581    0.06193548    0.07483871    0.03612903    0.19483871    0.00000000    0.38967742    0.00000000    0.21935484    1.00000000    13    15     1
    0.10108308    1.51574968    1.00000000    0.02322206    0.13642961    0.05224964    0.10449927    0.24963716    0.00000000    0.11030479    0.00000000    0.32220610    1.00000000    14    15     1
    0.10108308    2.03136598    1.00000000    0.01136364    0.07575758    0.02272727    0.13636364    0.34217172    0.00000000    0.28156566    0.00000000    0.13005051    1.00000000    15    15     1
    0.10108308    2.21125914    1.00000000    0.06891702    0.06610408    0.05203938    0.03656821    0.00000000    0.27707454    0.00000000    0.49789030    0.00000000    1.00000000    16    15     1
    0.10830330   -2.43203240    1.00000000    0.01234568    0.17438272    0.00000000    0.43981481    0.15586420    0.00000000    0.13888889    0.00000000    0.07870370    1.00000000    11    16     1
    0.10830330   -1.50423641    1.00000000    0.02096774    0.19193548    0.53225806    0.19838710    0.00000000    0.01451613    0.00000000    0.04032258    0.00000000    1.00000000    12    16     1
    0.10830330   -1.23504684    1.00000000    0.01794872    0.06538462    0.06282051    0.05256410    0.22692308    0.00000000    0.33589744    0.00000000    0.23846154    1.00000000    13    16     1
    0.10830330    1.50780499    1.00000000    0.02315485    0.12011577    0.06078148    0.08683068    0.27062229    0.00000000    0.11143271    0.00000000    0.32561505    1.00000000    14    16     1
    0.10830330    2.04976947    1.00000000    0.01233046    0.06658446    0.02096178    0.11344020    0.34155364    0.00000000    0.31812577    0.00000000    0.12823674    1.00000000    15    16     1
    0.10830330    2.27764882    1.00000000    0.06478873    0.06056338    0.05633803    0.04084507    0.00000000    0.25774648    0.00000000    0.51830986    0.00000000    1.00000000    16    16     1
    0.11552353   -1.56580642    1.00000000    0.02403846    0.18269231    0.52884615    0.19551282    0.00000000    0.02083333    0.00000000    0.04967949    0.00000000    1.00000000    12    17     1
    0.11552353   -1.24121004    1.00000000    0.01408451    0.06914213    0.04993598    0.07298335    0.24967990    0.00000000    0.29065301    0.00000000    0.25352113    1.00000000    13    17     1
    0.11552353    1.52574422    1.00000000    0.02308802    0.10678211    0.07215007    0.06926407    0.27994228    0.00000000    0.11976912    0.00000000    0.32756133    1.00000000    14    17     1
    0.11552353    2.07188639    1.00000000    0.01320528    0.05642257    0.01680672    0.09483794    0.34933974    0.00000000    0.34333733    0.00000000    0.12605042    1.00000000    15    17     1
    0.11552353    2.34853258    1.00000000    0.06073446    0.05649718    0.05790960    0.04802260    0.00000000    0.24011299    0.00000000    0.53672316    0.00000000    1.00000000    16    17     1
    0.12274374   -1.63671992    1.00000000    0.02707006    0.17197452    0.52547771    0.19108280    0.00000000    0.02707006    0.00000000    0.05732484    0.00000000    1.00000000    12    18     1
    0.12274374   -1.22555871    1.00000000    0.01152369    0.07298335    0.03969270    0.09090909    0.26248399    0.00000000    0.25736236    0.00000000    0.26504481    1.00000000    13    18     1
    0.12274374    1.56926192    1.00000000    0.02161383    0.09798271    0.08789625    0.05331412    0.27089337    0.00000000    0.14409222    0.00000000    0.32420749    1.00000000    14    18     1
    0.12274374    2.09432924    1.00000000    0.01635514    0.04672897    0.01051402    0.07943925    0.36682243    0.00000000    0.35397196    0.00000000    0.12733645    1.00000000    15    18     1
    0.12274374    2.42075733    1.00000000    0.05531915    0.05531915    0.05673759    0.05673759    0.00000000    0.22269504    0.00000000    0.55319149    0.00000000    1.00000000    16    18     1
    0.12996396   -1.71598849    1.00000000    0.03006329    0.16297468    0.52215190    0.18354430    0.00000000    0.03639241    0.00000000    0.06645570    0.00000000    1.00000000    12    19     1
    0.12996396   -1.19319607    1.00000000    0.00898588    0.07445443    0.02952503    0.10526316    0.27086008    0.00000000    0.23363286    0.00000000    0.27727856    1.00000000    13    19     1
    0.12996396    1.63287646    1.00000000    0.01724138    0.09482759    0.10488506    0.04022989    0.23419540    0.00000000    0.19396552    0.00000000    0.31321839    1.00000000    14    19     1
    0.12996396    2.11685930    1.00000000    0.02047782    0.03640501    0.00455063    0.06598407    0.39817975    0.00000000    0.34129693    0.00000000    0.13310580    1.00000000    15    19     1
    0.12996396    2.49088345    1.00000000    0.04985755    0.05698006    0.05413105    0.06695157    0.00000000    0.20797721    0.00000000    0.56552707    0.00000000    1.00000000    16    19     1
    0.13718418   -1.80244282    1.00000000    0.03301887    0.15251572    0.51886792    0.17452830    0.00000000    0.04559748    0.00000000    0.07547170    0.00000000    1.00000000    12    20     1
    0.13718418   -1.14713047    1.00000000    0.00900901    0.07593308    0.02059202    0.11325611    0.27541828    0.00000000    0.21750322    0.00000000    0.28957529    1.00000000    13    20     1
    0.13718418    1.70270366    1.00000000    0.01137980    0.09530583    0.11948791    0.03271693    0.16785206    0.00000000    0.29018492    0.00000000    0.28307255    1.00000000    14    20     1
    0.13718418    2.14582275    1.00000000    0.02572707    0.02572707    0.00000000    0.05369128    0.44966443    0.00000000    0.29418345    0.00000000    0.15212528    1.00000000    15    20     1
    0.14440441   -1.89472933    1.00000000    0.03437500    0.14062500    0.51718750    0.16406250    0.00000000    0.05781250    0.00000000    0.08593750    0.00000000    1.00000000    12    21     1
    0.14440441   -1.08857041    1.00000000    0.01030928    0.07474227    0.01288660    0.11597938    0.28221649    0.00000000    0.20360825    0.00000000    0.30025773    1.00000000    13    21     1
    0.14440441    1.75388506    1.00000000    0.00550206    0.09353508    0.11554333    0.03301238    0.09215956    0.00000000    0.43328748    0.00000000    0.22833563    1.00000000    14    21     1
    0.14440441    2.19770047    1.00000000    0.03142536    0.01683502    0.00785634    0.04040404    0.50953984    0.00000000    0.20650954    0.00000000    0.18742985    1.00000000    15    21     1
    0.15162462   -1.99127561    1.00000000    0.03720930    0.12868217    0.51627907    0.15193798    0.00000000    0.06976744    0.00000000    0.09457364    0.00000000    1.00000000    12    22     1
    0.15162462   -1.01810418    1.00000000    0.01032258    0.07225806    0.00774194    0.11483871    0.29161290    0.00000000    0.18967742    0.00000000    0.31225806    1.00000000    13    22     1
    0.15162462    1.76197739    1.00000000    0.00520833    0.08593750    0.09114583    0.03385417    0.05598958    0.00000000    0.55859375    0.00000000    0.16796875    1.00000000    14    22     1
    0.15162462    2.28902595    1.00000000    0.03344867    0.01384083    0.03344867    0.02768166    0.54555940    0.00000000    0.11534025    0.00000000    0.23183391    1.00000000    15    22     1
    0.15884484   -2.09029112    1.00000000    0.03993856    0.11520737    0.51766513    0.13824885    0.00000000    0.08294931    0.00000000    0.10445469    0.00000000    1.00000000    12    23     1
    0.15884484   -0.93696224    1.00000000    0.01032258    0.06967742    0.00387097    0.11225806    0.30322581    0.00000000    0.17419355    0.00000000    0.32387097    1.00000000    13    23     1
    0.15884484    1.72438146    1.00000000    0.01118012    0.07577640    0.06459627    0.03478261    0.05590062    0.00000000    0.63354037    0.00000000    0.12546584    1.00000000    14    23     1
    0.15884484    2.41561420    1.00000000    0.03080569    0.01421801    0.06635071    0.01895735    0.54502370    0.00000000    0.05805687    0.00000000    0.26658768    1.00000000    15    23     1
    0.16606507   -2.18968072    1.00000000    0.04261796    0.10197869    0.52054795    0.12024353    0.00000000    0.09893455    0.00000000    0.11567732    0.00000000    1.00000000    12    24     1
    0.16606507   -0.84760282    1.00000000    0.01030928    0.06829897    0.00128866    0.10824742    0.31958763    0.00000000    0.15463918    0.00000000    0.33762887    1.00000000    13    24     1
    0.16606507    1.65362450    1.00000000    0.01807229    0.06746988    0.04457831    0.03373494    0.05903614    0.00000000    0.67951807    0.00000000    0.09879518    1.00000000    14    24     1
    0.17328529   -2.28689474    1.00000000    0.04654655    0.08408408    0.52552553    0.10060060    0.00000000    0.11561562    0.00000000    0.12612613    0.00000000    1.00000000    12    25     1
    0.17328529   -0.75404594    1.00000000    0.00899743    0.06812339    0.00000000    0.10411311    0.33804627    0.00000000    0.12982005    0.00000000    0.35089974    1.00000000    13    25     1
    0.17328529    1.56294456    1.00000000    0.02491103    0.06049822    0.02965599    0.03202847    0.05693950    0.00000000    0.72004745    0.00000000    0.07710558    1.00000000    14    25     1
    0.18050550   -2.37872150    1.00000000    0.04881657    0.06656805    0.53254438    0.07840237    0.00000000    0.13461538    0.00000000    0.13905325    0.00000000    1.00000000    12    26     1
    0.18050550   -0.66193268    1.00000000    0.00768246    0.06786172    0.00000000    0.09987196    0.35851472    0.00000000    0.09859155    0.00000000    0.36747759    1.00000000    13    26     1
    0.18050550    1.46432608    1.00000000    0.03297998    0.05535925    0.01766784    0.03062426    0.04829211    0.00000000    0.75971731    0.00000000    0.05653710    1.00000000    14    26     1
    0.18772572   -2.46078188    1.00000000    0.05232558    0.04505814    0.54215116    0.05377907    0.00000000    0.15406977    0.00000000    0.15261628    0.00000000    1.00000000    12    27     1
    0.18772572   -0.57828280    1.00000000    0.00510204    0.06887755    0.00000000    0.09566327    0.38137755    0.00000000    0.06505102    0.00000000    0.38392857    1.00000000    13    27     1
    0.18772572    1.36975279    1.00000000    0.03877791    0.05052879    0.00940071    0.03172738    0.03407756    0.00000000    0.79905993    0.00000000    0.03642773    1.00000000    14    27     1
    0.19494595   -0.51117414    1.00000000    0.00254130    0.07115629    0.00000000    0.09021601    0.40152478    0.00000000    0.03303685    0.00000000    0.40152478    1.00000000    13    28     1
    0.19494595    1.29119453    1.00000000    0.04470588    0.04588235    0.00352941    0.03176471    0.01764706    0.00000000    0.83764706    0.00000000    0.01882353    1.00000000    14    28     1
    0.20216617   -0.46811226    1.00000000    0.00126582    0.07594937    0.00000000    0.08481013    0.41518987    0.00000000    0.00886076    0.00000000    0.41392405    1.00000000    13    29     1
    0.20216617    1.23947219    1.00000000    0.04946996    0.04122497    0.00117786    0.03415783    0.00471143    0.00000000    0.86454653    0.00000000    0.00471143    1.00000000    14    29     1
    0.20938638   -0.45362802    1.00000000    0.00000000    0.07964602    0.00000000    0.07964602    0.41972187    0.00000000    0.00000000    0.00000000    0.41972187    1.00000000    13    30     1
    0.20938638    1.22163621    1.00000000    0.05070755    0.03773585    0.00000000    0.03773585    0.00000000    0.00000000    0.87500000    0.00000000    0.00000000    1.00000000    14    30     1
    0.20938638   -0.45362802    1.00000000    0.00000000    0.07964602    0.00000000    0.07964602    0.41972187    0.00000000    0.00000000    0.00000000    0.41972187    1.00000000    13    31     2
    0.20938638    1.22163621    1.00000000    0.05070755    0.03773585    0.00000000    0.03773585    0.00000000    0.00000000    0.87500000    0.00000000    0.00000000    1.00000000    14    31     2
    0.21299649   -0.45704420    1.00000000    0.00000000    0.08217446    0.00000000    0.07711757    0.41719343    0.00000000    0.00252845    0.00000000    0.41972187    1.00000000    13    32     2
    0.21299649    1.22600966    1.00000000    0.04952830    0.03655660    0.00000000    0.03891509    0.00117925    0.00000000    0.87264151    0.00000000    0.00117925    1.00000000    14    32     2
    0.21660660   -0.46687885    1.00000000    0.00000000    0.08481013    0.00000000    0.07594937    0.41265823    0.00000000    0.00759494    0.00000000    0.41772152    1.00000000    13    33     2
    0.21660660    1.23867268    1.00000000    0.04946996    0.03415783    0.00117786    0.04122497    0.00471143    0.00000000    0.86454653    0.00000000    0.00471143    1.00000000    14    33     2
    0.22021672   -0.48215831    1.00000000    0.00126904    0.08883249    0.00126904    0.07360406    0.40609137    0.00000000    0.01776650    0.00000000    0.41370558    1.00000000    13    34     2
    0.22021672    1.25881242    1.00000000    0.04823529    0.03411765    0.00117647    0.04235294    0.01058824    0.00000000    0.85294118    0.00000000    0.01176471    1.00000000    14    34     2
    0.22382682   -0.50182567    1.00000000    0.00254453    0.09160305    0.00254453    0.07251908    0.39694656    0.00000000    0.02926209    0.00000000    0.40712468    1.00000000    13    35     2
    0.22382682    1.28539900    1.00000000    0.04577465    0.03286385    0.00234742    0.04342723    0.01760563    0.00000000    0.83802817    0.00000000    0.01877934    1.00000000    14    35     2
    0.22743693   -0.52477458    1.00000000    0.00255102    0.09438776    0.00382653    0.07015306    0.38520408    0.00000000    0.04209184    0.00000000    0.40051020    1.00000000    13    36     2
    0.22743693    1.31727526    1.00000000    0.04332553    0.03161593    0.00351288    0.04566745    0.02576112    0.00000000    0.82084309    0.00000000    0.02927400    1.00000000    14    36     2
    0.23104704   -2.48977789    1.00000000    0.05202312    0.03468208    0.55057803    0.04190751    0.00000000    0.13294798    0.00000000    0.18641618    0.00000000    1.00000000    12    37     2
    0.23104704   -0.54993025    1.00000000    0.00384615    0.09743590    0.00641026    0.06923077    0.37435897    0.00000000    0.05641026    0.00000000    0.39358974    1.00000000    13    37     2
    0.23104704    1.35326446    1.00000000    0.04088785    0.03154206    0.00467290    0.04672897    0.03504673    0.00000000    0.80257009    0.00000000    0.03971963    1.00000000    14    37     2
    0.23465716   -2.46464765    1.00000000    0.05102041    0.04227405    0.54956268    0.05102041    0.00000000    0.12099125    0.00000000    0.18513120    0.00000000    1.00000000    12    38     2
    0.23465716   -0.57632775    1.00000000    0.00386100    0.10038610    0.00900901    0.06949807    0.36293436    0.00000000    0.06949807    0.00000000    0.38481338    1.00000000    13    38     2
